audit_order	address	name	research_name	function_end	size	closure_status	target_owner	implementation_mapping	evidence	verification	final_review	remaining
1	0x20D35	main	program_main	0x20FAA	629	platform_adapted	app	src/platform/sdl3/main.cpp:main;src/app/legacy_game_runtime.cpp:LegacyGameRuntime::advance/advance_scene_effect/perform_pending_io/finish_presented_tick	research/evidence/functions/Z_DAT/0x20D35.md	current Z.DAT entry-to-exit assembly-to-C++ review including scene-slot main clear/load branch; Linux app Debug 14/14 proc_c33b; original runtime oracle blocked	converged_no_new_differences
2	0x20FAF	sub_20FAF	title_new_load_flow	0x212C0	785	platform_adapted	app	src/ui/title_menu.cpp:TitleMenuController;src/app/legacy_game_runtime.cpp:handle_title_result/begin_new_game/perform_pending_io	research/evidence/functions/Z_DAT/0x20FAF.md	current Z.DAT entry-to-exit assembly-to-C++ review; Linux app Debug 14/14 proc_07d5; original runtime oracle blocked	converged_no_new_differences
3	0x24A02	sub_24A02	import_loaded_runtime_state	0x24C23	545	platform_adapted	app	src/model/game_snapshot.cpp:GameState::import_snapshot;src/app/legacy_game_runtime.cpp:start_world/start_scene	research/evidence/functions/Z_DAT/0x24A02.md	current Z.DAT entry-to-exit assembly-to-C++ review; Linux app Debug 14/14 proc_07d5; original runtime oracle blocked	converged_no_new_differences
4	0x24C8D	sub_24C8D	shutdown_state	0x24CE8	91	platform_adapted	app	src/platform/sdl3/main.cpp:main;src/app/legacy_game_runtime.cpp:LegacyGameRuntime owned session lifetimes	research/evidence/functions/Z_DAT/0x24C8D.md	current Z.DAT entry-to-exit assembly-to-C++ review; Linux app Debug 14/14 proc_07d5; original runtime oracle blocked	converged_no_new_differences
5	0x25AB7	sub_25AB7	reset_working_scene_state	0x25BBA	259	platform_adapted	persistence	src/persistence/save_slot.cpp:load_baseline;src/model/game_snapshot.cpp:GameState::import_snapshot	research/evidence/functions/Z_DAT/0x25AB7.md	current Z.DAT entry-to-exit assembly-to-C++ review; Linux app Debug 14/14 proc_07d5; original runtime oracle blocked	converged_no_new_differences
6	0x25D0E	sub_25D0E	game_menu_system	0x25F87	633	platform_adapted	ui	src/ui/game_menu.cpp:GameMenuController::handle_key;src/app/legacy_game_runtime.cpp:handle_game_menu_result	research/evidence/persistence-integration-1to1.md	system load/save/quit/cancel loops, load returns to system page over imported world, uppercase-Y exit; Linux UI tests;independent final one-way assembly-to-C++ basic-block review	converged_no_new_differences
7	0x25F87	sub_25F87	system_slot_menu	0x26208	641	platform_adapted	ui	src/ui/game_menu.cpp:GameMenuController::handle_key/complete_slot_operation;src/ui/basic_ui_renderer.cpp:BasicUiRenderer::render_io_wait;src/app/legacy_game_runtime.cpp:finish_presented_tick	research/evidence/persistence-integration-1to1.md	three-slot wrap/cancel; exact wait text/geometry; no I/O before presented wait frame; Linux UI tests;independent final one-way assembly-to-C++ basic-block review	converged_no_new_differences
8	0x26208	sub_26208	load_numbered_slot	0x265AB	931	platform_adapted	persistence	src/persistence/save_slot.cpp:load_numbered_slot;src/model/game_snapshot.cpp:GameState::import_snapshot;src/app/legacy_game_runtime.cpp:perform_pending_io	research/evidence/persistence-integration-1to1.md	S/D/R fixed-size import order, no partial state mutation on failure, title/scene enter world and system caller retains menu; Linux persistence/UI tests;independent final one-way assembly-to-C++ basic-block review	converged_no_new_differences
9	0x265AB	sub_265AB	write_numbered_slot	0x269AB	1024	platform_adapted	persistence	src/persistence/save_slot.cpp:write_numbered_slot_scene_archives/write_numbered_slot_ranger/write_numbered_slot;src/model/game_snapshot.cpp:GameState::export_snapshot;src/app/legacy_game_runtime.cpp:perform_pending_io;src/world/world_map.cpp:WorldSession::sync_persistent_state	research/evidence/persistence-integration-1to1.md	S/D/R byte write order and round-trip, save-boundary world/header/team/inventory transport without per-move header writes, write-failure reporting; Linux persistence/UI tests;independent final one-way assembly-to-C++ basic-block review	converged_no_new_differences
10	0x26B5E	sub_26B5E	post_title_new_game_session	0x2711A	1468	platform_adapted	app	src/app/legacy_game_runtime.cpp:begin_new_game/start_scene;src/scene/scene.cpp:SceneSession::SceneSession/resume	research/evidence/persistence-integration-1to1.md	baseline reset; scene70 explicit (19,20); fade then script691 dialogue2520; Linux scene/UI tests;independent final one-way assembly-to-C++ basic-block review	converged_no_new_differences
11	0x2711A	sub_2711A	new_game_character_roll	0x27A26	2316	platform_adapted	ui	src/ui/new_game_name_editor.cpp:NewGameNameEditor;src/ui/new_game_attributes.cpp:NewGameAttributeController;src/model/new_game.cpp:roll_new_game/apply_cheat_new_game;src/ui/basic_ui_renderer.cpp:render_attributes;src/app/legacy_game_runtime.cpp:handle_key/advance_scene_effect	research/evidence/functions/Z_DAT/0x2711A.md	name bytes, 17-call RNG roll, life*3*level+29 HP, BABERUTH, per-field highlight, Y wait frame and Linux app Debug 14/14;independent final one-way assembly-to-C++ basic-block review	converged_no_new_differences
12	0x2EB49	sub_2EB49	scene_load_quit_menu	0x2ED7D	564	platform_adapted	scene	src/scene/scene.cpp:SceneSession::start_load_menu/advance_load_menu/render_load_menu/resume;src/app/legacy_game_runtime.cpp:handle_scene_result/advance_scene_effect/perform_pending_io	research/evidence/functions/Z_DAT/0x2EB49.md	four-item scene menu, original up-wrap 0-to-2, two scene fades, old-world return, main clear/load tail and uppercase-Y quit; Linux app Debug 14/14;independent final one-way assembly-to-C++ basic-block review	converged_no_new_differences
13	0x30C3D	sub_30C3D	ending_flow	0x3123C	1535	platform_adapted	scene	src/scene/scene.cpp:SceneSession::start_ending/load_ending_assets/load_ending_frames/advance_ending/render;src/app/legacy_game_runtime.cpp:handle_scene_result	research/evidence/functions/Z_DAT/0x30C3D.md	ENDCOL/ENDWORD, 443 word frames, 221 KEND frames, 3244 credit frames, two key waits and terminal marker; Linux app Debug 14/14;independent final one-way assembly-to-C++ basic-block review	converged_no_new_differences
14	0x31241	sub_31241	ending_shutdown	0x31280	63	platform_adapted	app	src/app/legacy_game_runtime.cpp:handle_scene_result/ending_terminal_message;src/audio/legacy_audio.cpp:LegacyAudioController::fade_out_music;src/platform/sdl3/main.cpp:main	research/evidence/functions/Z_DAT/0x31241.md	resource/audio/platform RAII shutdown, exact ending-only terminal bytes and status 0; Linux app Debug 14/14;independent final one-way assembly-to-C++ basic-block review	converged_no_new_differences
